user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
109669093,Deus Ex Human Revolution,Dead Island,Terraria,Counter-Strike Nexon Zombies,Tom Clancy's Ghost Recon Phantoms - EU,Unturned,Killing Floor,PAYDAY 2,Fallout New Vegas,Chivalry Medieval Warfare,Portal 2,XCOM Enemy Unknown,Left 4 Dead,Starbound,Killing Floor 2,Portal,Warframe,Tom Clancy's Ghost Recon Phantoms - NA,Alien Swarm,Garry's Mod
295021107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115784259,Call of Duty Black Ops,Call of Duty Modern Warfare 2,Call of Duty Black Ops - Multiplayer,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 3,Call of Duty Black Ops II - Multiplayer,Call of Duty Modern Warfare 3 - Multiplayer,Call of Duty Black Ops II,Age of Empires II HD Edition,Call of Duty Black Ops II - Zombies,Call of Duty 4 Modern Warfare,Mafia II,Grand Theft Auto IV,PAYDAY 2,Counter-Strike Source,Day of Defeat Source,H1Z1,Total War SHOGUN 2,Call of Duty Ghosts - Multiplayer,The Elder Scrolls V Skyrim
94521606,Counter-Strike Nexon Zombies,Left 4 Dead 2,Alien Swarm,Dead Island,Terraria,TERA,Batman Arkham Origins,Fallout New Vegas,"Warhammer 40,000 Dawn of War II",Warframe,Garry's Mod,Batman Arkham City GOTY,XCOM Enemy Unknown,The Walking Dead,Fable - The Lost Chapters,Unturned,Metro 2033,Trove,Killing Floor,Starbound
136397050,Dota 2,Counter-Strike Global Offensive,Left 4 Dead 2,Team Fortress 2,Warframe,Sid Meier's Civilization V,Garry's Mod,The Elder Scrolls V Skyrim,Unturned,Clicker Heroes,DayZ,Counter-Strike Source,Trove,War Thunder,Heroes & Generals,Grand Theft Auto V,Counter-Strike,Borderlands 2,PAYDAY 2,Rocket League
127325079,Left 4 Dead 2,Euro Truck Simulator 2,Call of Duty Modern Warfare 2 - Multiplayer,Counter-Strike Source,The Elder Scrolls V Skyrim,Total War SHOGUN 2,Counter-Strike Global Offensive,Football Manager 2015,Call of Duty World at War,Age of Empires II HD Edition,Napoleon Total War,Grand Theft Auto IV,Call of Duty Modern Warfare 2,Football Manager 2014,Sid Meier's Civilization V,Batman Arkham Origins,Mafia II,PAYDAY 2,Total War ROME II - Emperor Edition,Football Manager 2012
102295765,Rust,Brawlhalla,Unturned,Counter-Strike Condition Zero,Clicker Heroes,Magicite,Call of Duty 4 Modern Warfare,Block N Load,Robocraft,BattleBlock Theater,Broforce,PAYDAY 2,Age of Empires II HD Edition,Castle Crashers,Trove,Loadout,BLOCKADE 3D,Call of Duty Black Ops II - Multiplayer,Team Fortress 2,Toribash
71082079,Stronghold HD,The Lord of the Rings Online,Stronghold Crusader HD,Sniper Ghost Warrior 2,Mount & Blade With Fire and Sword,Sins of a Solar Empire Rebellion,RollerCoaster Tycoon 2 Triple Thrill Pack,Stronghold 3,Sid Meier's Civilization III Complete,Dead Rising 3,Might & Magic Heroes VI,Stronghold Crusader 2,LEGO Worlds,Rise of Nations Extended Edition,HAWKEN,Life is Feudal Your Own,Game of Thrones,STAR WARS Knights of the Old Republic II The S...,Borderlands The Pre-Sequel,BLOCKADE 3D
97686700,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
243664576,Castle Crashers,BattleBlock Theater,Mitos.is The Game,BLOCKADE 3D,Spore,Saints Row IV,Plague Inc Evolved,Hotline Miami,Surgeon Simulator,Lego Harry Potter,Brawlhalla,Rocket League,The Expendabros,Nidhogg,Realm of the Mad God,Five Nights at Freddy's,SOMA,Quake Live,Tom Clancy's Ghost Recon Phantoms - NA,Sonic Adventure 2
272981192,Counter-Strike Global Offensive,Left 4 Dead 2,Unturned,Clicker Heroes,Rocket League,DayZ,Warframe,Dota 2,The Elder Scrolls V Skyrim,Sid Meier's Civilization V,PAYDAY 2,Heroes & Generals,Garry's Mod,Team Fortress 2,Borderlands 2,Trove,Terraria,Grand Theft Auto IV,Killing Floor,Tomb Raider
177625788,Fallout New Vegas,Half-Life 2,Robocraft,Garry's Mod,Unturned,The Elder Scrolls V Skyrim,Starbound,The Sims(TM) 3,Portal,Sid Meier's Civilization V,Half-Life 2 Episode Two,Team Fortress 2,Half-Life 2 Episode One,Terraria,Mitos.is The Game,Portal 2,Far Cry 3,Borderlands 2,Don't Starve,Castle Crashers
270787620,Dota 2,Tropico 4,NBA 2K16,Tropico 5,Batman Arkham Asylum GOTY Edition,LEGO MARVEL Super Heroes,Sniper Elite V2,GRID 2,Tropico 3 - Steam Special Edition,Fable - The Lost Chapters,The Walking Dead Season Two,Hitman Absolution,Napoleon Total War,Homefront,SimCity 4 Deluxe,NBA 2K15,Sid Meier's Civilization Beyond Earth,Tomb Raider,Crysis Warhead,Franchise Hockey Manager 2014
66464409,Fallout 4,Empire Total War,Trine 2,Cities Skylines,Borderlands The Pre-Sequel,Rust,The Witcher 2 Assassins of Kings Enhanced Edition,Fallout 3 - Game of the Year Edition,Torchlight II,BioShock Infinite,STAR WARS Knights of the Old Republic II The S...,Portal 2,Stronghold 3,Arma 3,PlanetSide 2,The Witcher 3 Wild Hunt,Rome Total War,Dishonored,Borderlands 2,FTL Faster Than Light
237852834,Day of Defeat Source,Super Monday Night Combat,Source Filmmaker,7 Days to Die,Tactical Intervention,Warface,Half-Life 2 Lost Coast,Synergy,DC Universe Online,Insurgency Modern Infantry Combat,theHunter,The Escapists,RACE 07,Half-Life 2 Deathmatch,ArcheAge,Age of Chivalry,Zombie Panic Source,Call of Duty Modern Warfare 2,Double Action Boogaloo,Hurtworld
180236782,Unturned,Robocraft,Team Fortress 2,Garry's Mod,Warframe,Counter-Strike Global Offensive,PAYDAY 2,War Thunder,Heroes & Generals,Left 4 Dead 2,Sid Meier's Civilization V,The Elder Scrolls V Skyrim,Trove,No More Room in Hell,Borderlands 2,Terraria,Warface,Clicker Heroes,BLOCKADE 3D,Rust
172111265,Dota 2,Creativerse,Mitos.is The Game,HAWKEN,BLOCKADE 3D,Trove,The Sims(TM) 3,Warframe,Stronghold Kingdoms,Garry's Mod,Team Fortress 2,Age of Empires III Complete Collection,Archeblade,Homeworld Remastered Collection,Blacklight Retribution,The Elder Scrolls V Skyrim,Endless Space,Star Conflict,Cubic Castles,The Expendabros
248254297,Left 4 Dead 2,Garry's Mod,The Elder Scrolls V Skyrim,Terraria,PAYDAY 2,Sid Meier's Civilization V,Team Fortress 2,Counter-Strike Source,Counter-Strike Global Offensive,AdVenture Capitalist,Warframe,Euro Truck Simulator 2,Football Manager 2012,Borderlands 2,Far Cry 3,Saints Row The Third,Football Manager 2011,Alien Swarm,Grand Theft Auto IV,Clicker Heroes
30402259,Counter-Strike Source,Day of Defeat Source,Team Fortress 2,Terraria,Half-Life 2 Deathmatch,Left 4 Dead 2,Call of Duty Modern Warfare 2,Counter-Strike,Football Manager 2015,Call of Duty Black Ops - Multiplayer,PAYDAY 2,Garry's Mod,Alien Swarm,Call of Duty Modern Warfare 2 - Multiplayer,The Elder Scrolls V Skyrim,Half-Life 2 Lost Coast,Call of Duty Black Ops,Fallout New Vegas,Mount & Blade Warband,Total War SHOGUN 2
103638409,Trove,Infestation Survivor Stories,The Forest,Chivalry Medieval Warfare,No More Room in Hell,ORION Prelude,PlanetSide 2,Fallout New Vegas,HAWKEN,Tom Clancy's Ghost Recon Phantoms - NA,World of Guns Gun Disassembly,Stranded Deep,Realm of the Mad God,theHunter,POSTAL 2,Warframe,Neverwinter,War Thunder,Counter-Strike Nexon Zombies,Aftermath
83975567,Fallout 3,The Elder Scrolls V Skyrim,Rust,Call of Duty Modern Warfare 2,Loadout,Besiege,PAYDAY 2,Half-Life 2,Team Fortress 2,Cities Skylines,Dying Light,Call of Duty Black Ops - Multiplayer,DC Universe Online,Insurgency,Call of Duty World at War,Call of Duty Black Ops II - Multiplayer,Call of Duty Black Ops II - Zombies,Fallout New Vegas,Watch_Dogs,BattleBlock Theater
87947085,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
232593507,APB Reloaded,Warface,Counter-Strike Nexon Zombies,No More Room in Hell,Tom Clancy's Ghost Recon Phantoms - EU,Unturned,Dirty Bomb,Firefall,Serious Sam HD The Second Encounter,Loadout,Heroes & Generals,Dead Island Epidemic,Brawlhalla,BLOCKADE 3D,Euro Truck Simulator 2,Nosgoth,AirMech,Magicka Wizard Wars,Toribash,Tom Clancy's Ghost Recon Phantoms - NA
189304702,Trove,Warframe,Heroes & Generals,Tom Clancy's Ghost Recon Phantoms - NA,Unturned,Counter-Strike Nexon Zombies,Counter-Strike Global Offensive,No More Room in Hell,Robocraft,Dota 2,Clicker Heroes,Nosgoth,APB Reloaded,Brawlhalla,Neverwinter,Garry's Mod,War Thunder,Team Fortress 2,TERA,Toribash
94865453,FreeStyle2 Street Basketball,HuniePop,Sakura Clicker,Tropico 3 Absolute Power,Dota 2,War Inc. Battlezone,The LEGO Movie - Videogame,Why So Evil,Out There Somewhere,Uncharted Waters Online Gran Atlas,Galaxy on Fire 2 Full HD,Counter-Strike Global Offensive,Robocraft,Ace of Spades,Tom Clancy's Ghost Recon Phantoms - EU,GTR Evolution,Lost Horizon,Uncrowded,McPixel,Monkey Island 2 Special Edition
13227098,Left 4 Dead,Counter-Strike Condition Zero,Counter-Strike,Counter-Strike Condition Zero Deleted Scenes,Day of Defeat,Counter-Strike Source,Day of Defeat Source,Half-Life 2,Terraria,Age of Empires II HD Edition,Half-Life 2 Deathmatch,Call of Duty Black Ops - Multiplayer,Killing Floor,Call of Duty Modern Warfare 2 - Multiplayer,Left 4 Dead 2,DayZ,Call of Duty Modern Warfare 3 - Multiplayer,Borderlands,Half-Life 2 Lost Coast,Mafia II
186207856,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
156426681,Unturned,Dead Island,Saints Row The Third,Left 4 Dead,Call of Duty Modern Warfare 3 - Multiplayer,Grand Theft Auto IV,Batman Arkham Origins,Metro 2033,Left 4 Dead 2,Far Cry 3,Counter-Strike Nexon Zombies,Tom Clancy's Ghost Recon Phantoms - EU,Grand Theft Auto Episodes from Liberty City,Call of Duty Modern Warfare 3,Batman Arkham City GOTY,Hitman Absolution,Killing Floor,Crysis 2 Maximum Edition,Assassin's Creed II,Alien Swarm
250562791,Trove,Unturned,Counter-Strike Nexon Zombies,Tom Clancy's Ghost Recon Phantoms - NA,Saints Row The Third,No More Room in Hell,Warframe,Block N Load,Clicker Heroes,Goat Simulator,Garry's Mod,Spore,Transformice,Dungeon Siege III,Blacklight Retribution,Far Cry 3,BLOCKADE 3D,ORION Prelude,The Escapists,APB Reloaded
85935348,Alien Swarm,Portal,Portal 2,Battlefield Bad Company 2,Arma 2,"Warhammer 40,000 Dawn of War II",Tom Clancy's Ghost Recon Phantoms - EU,DiRT 3,War Thunder,Heroes & Generals,Chivalry Medieval Warfare,Deus Ex Human Revolution,Infestation Survivor Stories,Tom Clancy's Splinter Cell Conviction,Killing Floor,DC Universe Online,Team Fortress 2,Insurgency Modern Infantry Combat,Warface,Rising Storm/Red Orchestra 2 Multiplayer
84925352,Counter-Strike Source,Left 4 Dead 2,The Elder Scrolls V Skyrim,Football Manager 2015,Football Manager 2014,Dota 2,Football Manager 2013,Team Fortress 2,Garry's Mod,Sid Meier's Civilization V,Football Manager 2009,Football Manager 2016,Football Manager 2012,Counter-Strike,ARK Survival Evolved,Age of Empires II HD Edition,AdVenture Capitalist,Half-Life 2,Football Manager 2010,Crusader Kings II
215879414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
249858021,ARK Survival Evolved,Cities Skylines,Banished,Grand Theft Auto V,AdVenture Capitalist,Dying Light,Football Manager 2013,The Forest,Spintires,Sid Meier's Civilization Beyond Earth,Dungeons & Dragons Online,This War of Mine,Half-Life 2,Prison Architect,Besiege,DayZ,FTL Faster Than Light,H1Z1,Anno 2070,The Witcher 3 Wild Hunt
37179655,Day of Defeat Source,Day of Defeat,Super Monday Night Combat,PAYDAY The Heist,ArcheAge,The Ship,Warface,Rome Total War,7 Days to Die,Hurtworld,Brawlhalla,Left 4 Dead,Half-Life 2 Lost Coast,Defiance,Arma 2,Zombie Panic Source,Synergy,Dragon Nest Europe,Source Filmmaker,Counter-Strike Condition Zero
68316900,Fallout New Vegas,Half-Life 2,Saints Row The Third,Spec Ops The Line,Left 4 Dead,BioShock,Portal,BioShock 2,Dead Island,Mafia II,Far Cry 3,Portal 2,BioShock Infinite,Borderlands,Half-Life 2 Episode One,Metro 2033,Half-Life 2 Episode Two,Call of Duty Black Ops - Multiplayer,The Elder Scrolls V Skyrim,The Witcher 2 Assassins of Kings Enhanced Edition
207621814,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31187179,Don't Starve,Portal 2,Just Cause 2,The Forest,Insurgency,Synergy,PAYDAY 2,Portal,Sid Meier's Civilization V,Half-Life 2,Left 4 Dead 2,Fallout New Vegas,Cities Skylines,Rising Storm/Red Orchestra 2 Multiplayer,This War of Mine,Borderlands 2,Half-Life 2 Episode Two,Half-Life 2 Lost Coast,Half-Life 2 Episode One,Company of Heroes 2
83671083,Unturned,PAYDAY 2,Team Fortress 2,Call of Duty Black Ops,The Elder Scrolls V Skyrim,Garry's Mod,Call of Duty Black Ops - Multiplayer,Borderlands 2,Rust,Call of Duty Modern Warfare 2,Sid Meier's Civilization V,Call of Duty Black Ops II - Multiplayer,Call of Duty Modern Warfare 2 - Multiplayer,Warframe,Left 4 Dead 2,Grand Theft Auto IV,War Thunder,APB Reloaded,Clicker Heroes,Total War SHOGUN 2
195780309,Unturned,Call of Duty World at War,Call of Duty Black Ops III,Besiege,The Elder Scrolls V Skyrim,Clicker Heroes,Loadout,Insurgency,The Crew,Dirty Bomb,Napoleon Total War,War Thunder,Fallout 3,AdVenture Capitalist,SMITE,H1Z1,METAL GEAR SOLID V THE PHANTOM PAIN,Path of Exile,Trove,Grand Theft Auto V
219551734,Trove,Unturned,Counter-Strike Nexon Zombies,Tom Clancy's Ghost Recon Phantoms - NA,Saints Row The Third,No More Room in Hell,Warframe,Block N Load,Clicker Heroes,Goat Simulator,Garry's Mod,Spore,Transformice,Blacklight Retribution,Dungeon Siege III,BLOCKADE 3D,Far Cry 3,The Escapists,APB Reloaded,ORION Prelude
281857216,Counter-Strike Global Offensive,Heroes & Generals,Hurtworld,Unturned,H1Z1,Rocket League,No More Room in Hell,Dirty Bomb,Left 4 Dead 2,DayZ,PAYDAY The Heist,Tribes Ascend,Resident Evil Revelations 2 / Biohazard Revela...,7 Days to Die,Archeblade,Blacklight Retribution,Aftermath,Hitman Absolution,Call of Duty World at War,Arma 2 Operation Arrowhead
10144413,FreeStyle2 Street Basketball,Mafia II,Wolfenstein The New Order,Saints Row 2,Dead Island Riptide,DiggerOnline,Dota 2,IL-2 Sturmovik Cliffs of Dover,Just Cause 2 Multiplayer Mod,War Inc. Battlezone,Dishonored (RU),World of Guns Gun Disassembly,Polarity,Just Cause,Call of Juarez The Cartel,Call of Juarez Gunslinger,Double Action Boogaloo,Tom Clancy's Ghost Recon Phantoms - EU,F1 2015,Rising Storm/Red Orchestra 2 Multiplayer
183574382,PAYDAY The Heist,Unturned,Loadout,Dirty Bomb,Warface,Heroes & Generals,Defiance,The Sims(TM) 3,Hitman Absolution,Sniper Elite V2,Stronghold Kingdoms,War Thunder,Robocraft,Insurgency,WAKFU,HAWKEN,Left 4 Dead,RIFT,F.E.A.R. 2 Project Origin,H1Z1
268585240,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
64307328,Call of Duty Modern Warfare 2,Call of Duty Black Ops,Call of Duty Black Ops - Multiplayer,Call of Duty Modern Warfare 2 - Multiplayer,Age of Empires II HD Edition,Call of Duty Black Ops II - Multiplayer,Call of Duty Black Ops II - Zombies,Call of Duty Black Ops II,Day of Defeat Source,Call of Duty 4 Modern Warfare,Call of Duty Modern Warfare 3,Call of Duty Modern Warfare 3 - Multiplayer,Football Manager 2015,Total War ROME II - Emperor Edition,R.U.S.E,Counter-Strike Source,H1Z1,Company of Heroes 2,Call of Duty Black Ops III,PAYDAY 2
45411694,Assassin's Creed II,Portal,Batman Arkham Asylum GOTY Edition,Far Cry 3,Tomb Raider,Alan Wake,Just Cause 2,Assassin's Creed III,The Witcher Enhanced Edition,Portal 2,SimCity 4 Deluxe,Medieval II Total War,Grand Theft Auto IV,Torchlight II,BioShock,Dragon Age Origins,Mass Effect 2,BioShock Infinite,Borderlands 2,Half-Life 2
7507458,Don't Starve Together Beta,Dead Island Riptide,How to Survive,Just Cause 2 Multiplayer Mod,Castle Crashers,Dota 2,Sniper Elite 3,Tropico 3 - Steam Special Edition,NBA 2K16,Sniper Ghost Warrior,Goat Simulator,Surgeon Simulator,Just Cause 2,FreeStyle2 Street Basketball,War Thunder,Ace of Spades,Metro 2033 Redux,Town of Salem,LEGO MARVEL Super Heroes,Sniper Ghost Warrior 2
194207397,Unturned,Counter-Strike Global Offensive,The Binding of Isaac,Rocket League,Robocraft,Heroes & Generals,Left 4 Dead 2,Clicker Heroes,Killing Floor,War Thunder,Don't Starve Together Beta,Don't Starve,DayZ,Terraria,Warframe,Borderlands 2,Torchlight II,Arma 2 Operation Arrowhead,PAYDAY 2,DARK SOULS II
18149166,Dota 2,Might & Magic Heroes VI,X-COM UFO Defense,Anno 2070,Serious Sam HD The Second Encounter,FINAL FANTASY XIV A Realm Reborn,X-COM Terror from the Deep,RollerCoaster Tycoon Deluxe,Half-Life 2,Black Mesa,Company of Heroes 2,Mass Effect 2,ARK Survival Evolved,Defense Grid The Awakening,RollerCoaster Tycoon 2 Triple Thrill Pack,The Elder Scrolls V Skyrim,Might & Magic Duel of Champions,"Warhammer 40,000 Dawn of War II  Retribution",Age of Wonders III,Dragon Age Origins
79542039,Total War ATTILA,Sid Meier's Civilization Beyond Earth,Napoleon Total War,Medieval II Total War,Mount & Blade With Fire and Sword,Omerta - City of Gangsters,Medieval II Total War Kingdoms,Hearts of Iron III,Wargame AirLand Battle,R.U.S.E,Empire Total War,Wargame European Escalation,Wargame Red Dragon,Sins of a Solar Empire Rebellion,Stronghold 3,Sniper Ghost Warrior,Star Wars Empire at War Gold,Men of War Assault Squad,Men of War,Men of War Assault Squad 2
97659219,Metro 2033,Dead Island,Mafia II,Batman Arkham City GOTY,Portal 2,Alan Wake,BioShock,Assassin's Creed II,Batman Arkham Asylum GOTY Edition,F.E.A.R. 3,Hitman Absolution,BioShock Infinite,Max Payne 3,Portal,Left 4 Dead,Tomb Raider,BioShock 2,Deus Ex Human Revolution,Metro Last Light,Grand Theft Auto Episodes from Liberty City
145512685,Dead Island Epidemic,Realm of the Mad God,Magicka Wizard Wars,Don't Starve Together Beta,Dead Island Riptide,War Thunder,Heroes & Generals,Chivalry Medieval Warfare,Space Engineers,PAYDAY 2,Euro Truck Simulator 2,No More Room in Hell,Dying Light,Insurgency,APB Reloaded,Unturned,Farming Simulator 15,Deus Ex Human Revolution,H1Z1,Spintires
271146672,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
96914675,Unturned,Tom Clancy's Ghost Recon Phantoms - EU,Day of Defeat Source,Battlefield Bad Company 2,Grand Theft Auto IV,Left 4 Dead,Heroes & Generals,Saints Row The Third,Call of Duty Modern Warfare 3 - Multiplayer,Counter-Strike Global Offensive,Team Fortress 2,Serious Sam HD The Second Encounter,Counter-Strike,Counter-Strike Condition Zero,Left 4 Dead 2,Call of Duty Modern Warfare 3,PAYDAY The Heist,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty 4 Modern Warfare,Hitman Absolution
187378013,Dota 2,Tales from the Borderlands,LEGO MARVEL Super Heroes,Marvel Heroes 2015,Tomb Raider,South Park The Stick of Truth,Ori and the Blind Forest,Fable - The Lost Chapters,Free to Play,Sid Meier's Civilization Beyond Earth,The Walking Dead Season Two,Grand Theft Auto V,Middle-earth Shadow of Mordor,Batman Arkham Asylum GOTY Edition,Alan Wake,Wolfenstein The New Order,Wolfenstein The New Order German Edition,Child of Light,Batman Arkham City GOTY,Might & Magic Heroes VI
43462452,Counter-Strike Source,Day of Defeat Source,Team Fortress 2,Terraria,Half-Life 2 Deathmatch,Left 4 Dead 2,Call of Duty Modern Warfare 2,Counter-Strike,Football Manager 2015,PAYDAY 2,Call of Duty Black Ops - Multiplayer,Garry's Mod,Alien Swarm,The Elder Scrolls V Skyrim,Call of Duty Modern Warfare 2 - Multiplayer,Half-Life 2 Lost Coast,Call of Duty Black Ops,Fallout New Vegas,Mount & Blade Warband,Total War SHOGUN 2
34281672,Deus Ex Human Revolution,Portal 2,Portal,XCOM Enemy Unknown,Don't Starve,Starbound,Fallout New Vegas,Terraria,Torchlight II,Chivalry Medieval Warfare,Prison Architect,Dishonored,The Walking Dead,Dead Island,Tropico 4,Kerbal Space Program,Borderlands 2,"Papers, Please",FTL Faster Than Light,Mount & Blade Warband
39044050,Half-Life 2 Episode Two,Half-Life 2,Half-Life 2 Episode One,Half-Life 2 Lost Coast,Half-Life,Day of Defeat Source,Synergy,Age of Chivalry,Half-Life 2 Deathmatch,Half-Life Opposing Force,Half-Life Source,Portal,Half-Life Blue Shift,Audiosurf,Source Filmmaker,Zombie Panic Source,Insurgency Modern Infantry Combat,Amnesia The Dark Descent,Counter-Strike Condition Zero,F.E.A.R. 2 Project Origin
